segment_id,text,start,duration,vid
1480,that affects cotton because often the,3375.3,4.59,8cQMzVjHBeI
1481,decisions are taken around Westminster,3377.369,4.081,8cQMzVjHBeI
1482,on the health service for example have,3379.89,3.689,8cQMzVjHBeI
1483,implications for our budget and one of,3381.45,3.45,8cQMzVjHBeI
1484,the big issues in the next parliament,3383.579,3.391,8cQMzVjHBeI
1485,potentially for the health service is,3384.9,2.82,8cQMzVjHBeI
1486,trade deals,3386.97,3.18,8cQMzVjHBeI
1487,and we all have to come together those,3387.72,4.71,8cQMzVjHBeI
1488,of us who do one already HS sold off to,3390.15,3.93,8cQMzVjHBeI
1489,make sure that that doesn't happen so we,3392.43,4.29,8cQMzVjHBeI
1490,will seek to exercise influence of,3394.08,4.35,8cQMzVjHBeI
1491,course in Scotland's interests but,3396.72,3.51,8cQMzVjHBeI
1492,whether it is appropriate in the,3398.43,4.28,8cQMzVjHBeI
1493,interests of people right across the UK,3400.23,7.889,8cQMzVjHBeI
1494,Romania you've talked about economics,3402.71,7.899,8cQMzVjHBeI
1495,and the deficit and and I know Scotland,3408.119,4.891,8cQMzVjHBeI
1496,relies a lot too because in order to,3410.609,4.26,8cQMzVjHBeI
1497,have your freedom you're gonna need,3413.01,4.41,8cQMzVjHBeI
1498,money to do this and you're you,3414.869,6.271,8cQMzVjHBeI
1499,mentioned resources and the North Sea is,3417.42,5.88,8cQMzVjHBeI
1500,one of these key areas that is often,3421.14,7.26,8cQMzVjHBeI
1501,raised is is it not important to let go,3423.3,7.71,8cQMzVjHBeI
1502,of that now to strand those assets and,3428.4,6.06,8cQMzVjHBeI
1503,and grow the natural resources like wind,3431.01,6.21,8cQMzVjHBeI
1504,and tidal the that Scotland is doing so,3434.46,4.02,8cQMzVjHBeI
1505,much and raised the money that way,3437.22,3.42,8cQMzVjHBeI
1506,rather than the oil and gas industry I'm,3438.48,5.369,8cQMzVjHBeI
1507,in I won't you're right I agree with the,3440.64,4.89,8cQMzVjHBeI
1508,sentiment so if if I've got the time,3443.849,3.361,8cQMzVjHBeI
1509,just slightly on you got about a minute,3445.53,3.81,8cQMzVjHBeI
1510,Scotland is already you render by eighty,3447.21,3.57,8cQMzVjHBeI
1511,percent of our electricity comes from,3449.34,3.779,8cQMzVjHBeI
1512,renewable sources already if we were to,3450.78,4.86,8cQMzVjHBeI
1513,stop oil and gas production tomorrow we,3453.119,5.281,8cQMzVjHBeI
1514,would become more dependent on imports,3455.64,4.35,8cQMzVjHBeI
1515,which would actually increase the carbon,3458.4,3.39,8cQMzVjHBeI
1516,footprint so we've got to have a managed,3459.99,4.53,8cQMzVjHBeI
1517,transition and adjust transition that,3461.79,5.16,8cQMzVjHBeI
1518,transition is underway rightly so we've,3464.52,4.41,8cQMzVjHBeI
1519,got to accelerate it we've got an air,3466.95,4.409,8cQMzVjHBeI
1520,zero target in Scotland in law already,3468.93,5.49,8cQMzVjHBeI
1521,of net zero emissions by 2045 that's,3471.359,5.281,8cQMzVjHBeI
1522,five years ahead of the rest of the UK,3474.42,4.38,8cQMzVjHBeI
1523,so we've got to power on with these,3476.64,3.75,8cQMzVjHBeI
1524,things and we're absolutely focused on,3478.8,3.87,8cQMzVjHBeI
1525,doing it right well this been quite a,3480.39,4.86,8cQMzVjHBeI
1526,few questions but we for the moment are,3482.67,4.169,8cQMzVjHBeI
1527,out of time so First Minister Nicola,3485.25,3.27,8cQMzVjHBeI
1528,Sturgeon thank you very much in - thank,3486.839,3.801,8cQMzVjHBeI
1529,you,3488.52,2.12,8cQMzVjHBeI
1530,okay so we are halfway through two down,3497.93,7.649,8cQMzVjHBeI
1531,two to go still got lots of energy oh,3502.47,6.18,8cQMzVjHBeI
1532,great okay so we're going to end with,3505.579,3.79,8cQMzVjHBeI
1533,the Prime Minister,3508.65,2.219,8cQMzVjHBeI
1534,Boris Johnson but first let's welcome,3509.369,4.68,8cQMzVjHBeI
1535,the leader of the Liberal Democrats Joe,3510.869,5.63,8cQMzVjHBeI
1536,Swenson,3514.049,2.45,8cQMzVjHBeI
1537,so welcome to this leaders question town,3522.02,3.99,8cQMzVjHBeI
1538,I can make the same plane to you you've,3524.57,4.17,8cQMzVjHBeI
1539,probably heard it simply for brevity and,3526.01,5.79,8cQMzVjHBeI
1540,relevance that's what we want isn't it,3528.74,4.5,8cQMzVjHBeI
1541,and if you've been watching you'll know,3531.8,3.39,8cQMzVjHBeI
1542,that the audience has a lot of questions,3533.24,3.359,8cQMzVjHBeI
1543,and I'm sure you want to hear as much in,3535.19,3.87,8cQMzVjHBeI
1544,them as possible so let's get stuck in,3536.599,4.471,8cQMzVjHBeI
1545,so our first question for you is from,3539.06,5.66,8cQMzVjHBeI
1546,James McLaughlin hi,3541.07,3.65,8cQMzVjHBeI
1547,do you regret starting off the campaign,3545.119,5.281,8cQMzVjHBeI
1548,by saying that you could be p.m. and do,3547.79,4.17,8cQMzVjHBeI
1549,you know agree how ridiculous that,3550.4,12.15,8cQMzVjHBeI
1550,sounded just start with easy ones no I,3551.96,13.11,8cQMzVjHBeI
1551,don't I don't regret it and I'll tell,3562.55,5.73,8cQMzVjHBeI
1552,you why I think many of you might have,3565.07,5.46,8cQMzVjHBeI
1553,watched that debate on Monday night,3568.28,4.47,8cQMzVjHBeI
1554,between Boris Johnson and Jeremy Corbyn,3570.53,4.92,8cQMzVjHBeI
1555,and I don't know how you felt about it,3572.75,5.609,8cQMzVjHBeI
1556,but when I watched that I felt pretty,3575.45,5.28,8cQMzVjHBeI
1557,dismayed with the thought that somehow,3578.359,4.321,8cQMzVjHBeI
1558,that has to be the choice but that's all,3580.73,4.8,8cQMzVjHBeI
1559,that we get to choose between and I'm in,3582.68,4.409,8cQMzVjHBeI
1560,the position of leading a political,3585.53,3.87,8cQMzVjHBeI
1561,party with standing in more than 600,3587.089,5.131,8cQMzVjHBeI
1562,seats at this election and I'm proud to,3589.4,5.4,8cQMzVjHBeI
1563,say that you don't have to make a choice,3592.22,4.5,8cQMzVjHBeI
1564,between Boris Johnson and Jeremy Corbyn,3594.8,4.549,8cQMzVjHBeI
1565,there is a better alternative because I,3596.72,5.85,8cQMzVjHBeI
1566,truly believe that our country deserves,3599.349,5.201,8cQMzVjHBeI
1567,a better and brighter future what then,3602.57,4.14,8cQMzVjHBeI
1568,what either of them is offering right,3604.55,3.9,8cQMzVjHBeI
1569,now and I'm determined in my rule as,3606.71,3.78,8cQMzVjHBeI
1570,Liberal Democrat leader to do everything,3608.45,4.409,8cQMzVjHBeI
1571,I possibly can to make that happen,3610.49,4.859,8cQMzVjHBeI
1572,there's our usual saying that you could,3612.859,3.961,8cQMzVjHBeI
1573,be Prime Minister that's the heart of,3615.349,2.851,8cQMzVjHBeI
1574,the question there's still three weeks,3616.82,3.9,8cQMzVjHBeI
1575,left in this campaign and all I would,3618.2,4.74,8cQMzVjHBeI
1576,say is to anybody that thinks that you,3620.72,3.84,8cQMzVjHBeI
1577,can predict the outcome of the election,3622.94,3.69,8cQMzVjHBeI
1578,in the middle of the campaign asked,3624.56,4.08,8cQMzVjHBeI
1579,resume how that worked out last time,3626.63,5.219,8cQMzVjHBeI
1580,around okay but you would need a tsunami,3628.64,6.959,8cQMzVjHBeI
1581,of seats 340 so to ask the gentleman's,3631.849,5.221,8cQMzVjHBeI
1582,question are you still saying that you,3635.599,3.841,8cQMzVjHBeI
1583,could P Prime Minister look I recognized,3637.07,4.62,8cQMzVjHBeI
1584,that things have got much more,3639.44,4.08,8cQMzVjHBeI
1585,challenging since Boris Johnson and,3641.69,5.429,8cQMzVjHBeI
1586,Niger Faraj cooked up a deal to to,3643.52,5.88,8cQMzVjHBeI
1587,stitch up seats between them I get that,3647.119,4.5,8cQMzVjHBeI
1588,it is a big ask but I am absolutely,3649.4,3.959,8cQMzVjHBeI
1589,fighting for every Liberal Democrat vote,3651.619,3.661,8cQMzVjHBeI
1590,and for every liberal Democrat seat,3653.359,4.021,8cQMzVjHBeI
1591,and we do live in a world without yes or,3655.28,3.9,8cQMzVjHBeI
1592,no we do live in a world where sometimes,3657.38,3.39,8cQMzVjHBeI
1593,strange things have happened in politics,3659.18,3.45,8cQMzVjHBeI
1594,you know I predict that Trump was going,3660.77,3.9,8cQMzVjHBeI
1595,to become president I didn't I didn't,3662.63,3.15,8cQMzVjHBeI
1596,think Jeremy Corbyn was going to become,3664.67,2.79,8cQMzVjHBeI
1597,leader the Labour Party so you know I,3665.78,2.82,8cQMzVjHBeI
1598,think we've all made some predictions,3667.46,3.39,8cQMzVjHBeI
1599,which have not turned out to to come,3668.6,4.55,8cQMzVjHBeI
1600,true okay the woman in the red jacket,3670.85,4.92,8cQMzVjHBeI
1601,talk about the Lib Dems as a viable,3673.15,5.77,8cQMzVjHBeI
1602,alternative to labor or the Tories I,3675.77,5.88,8cQMzVjHBeI
1603,just like to ask you work with 14,3678.92,5.31,8cQMzVjHBeI
1604,million UK citizens now living in,3681.65,3.21,8cQMzVjHBeI
1605,poverty,3684.23,3.69,8cQMzVjHBeI
1606,do you regret consistently voting with,3684.86,5.82,8cQMzVjHBeI
1607,the Conservatives in favor of harsh and,3687.92,5.72,8cQMzVjHBeI
1608,uncaring benefit cuts and how does that,3690.68,12.03,8cQMzVjHBeI
1609,I mean I absolutely recognize the issue,3693.64,11.08,8cQMzVjHBeI
1610,that you're raising and the bottom line,3702.71,4.08,8cQMzVjHBeI
1611,is that there are far far too many,3704.72,4.23,8cQMzVjHBeI
1612,people in our country living in poverty,3706.79,5.37,8cQMzVjHBeI
1613,and life is too hard and we did not get,3708.95,4.83,8cQMzVjHBeI
1614,everything right so should we just look,3712.16,3.72,8cQMzVjHBeI
1615,at your voting record in government you,3713.78,4.2,8cQMzVjHBeI
1616,voted for the bedroom tax yeah you,3715.88,3.21,8cQMzVjHBeI
1617,frequently voted against raising,3717.98,3.75,8cQMzVjHBeI
1618,benefits and freely voted against paying,3719.09,4.77,8cQMzVjHBeI
1619,higher benefits to people with illnesses,3721.73,6.39,8cQMzVjHBeI
1620,or disabilities so as I was saying we,3723.86,6.3,8cQMzVjHBeI
1621,didn't get everything right wheat not,3728.12,6.27,8cQMzVjHBeI
1622,you and you know we also had plenty of,3730.16,6.36,8cQMzVjHBeI
1623,fights with the Conservatives and we won,3734.39,4.17,8cQMzVjHBeI
1624,some of those fights and we lost some of,3736.52,3.84,8cQMzVjHBeI
1625,those fights and I am sorry that we did,3738.56,3.3,8cQMzVjHBeI
1626,not win more of those fights in,3740.36,3.87,8cQMzVjHBeI
1627,coalition because of the reasons that,3741.86,4.35,8cQMzVjHBeI
1628,you are outlining now we did stop the,3744.23,3.84,8cQMzVjHBeI
1629,Conservatives cutting 12 billion more,3746.21,3.45,8cQMzVjHBeI
1630,from welfare we did stop them bringing,3748.07,3.87,8cQMzVjHBeI
1631,in the two-child cap which they did of,3749.66,3.65,8cQMzVjHBeI
1632,course when they were on their own in,3751.94,4.71,8cQMzVjHBeI
1633,2015 but I absolutely think that we have,3753.31,5.05,8cQMzVjHBeI
1634,lessons to learn from that I've learned,3756.65,3.09,8cQMzVjHBeI
1635,those lessons and if you look at what,3758.36,3.54,8cQMzVjHBeI
1636,we're setting out we are identifying six,3759.74,4.5,8cQMzVjHBeI
1637,billion extra to put into universal,3761.9,4.05,8cQMzVjHBeI
1638,credit to make sure that you don't have,3764.24,3.93,8cQMzVjHBeI
1639,that five-week weight which is hurting,3765.95,4.23,8cQMzVjHBeI
1640,so many people so that we get rid of,3768.17,3.6,8cQMzVjHBeI
1641,that two-child cap when we get rid of,3770.18,4.95,8cQMzVjHBeI
1642,the bedroom tax so I get it we got stuff,3771.77,6.15,8cQMzVjHBeI
1643,wrong and we in the future going forward,3775.13,4.43,8cQMzVjHBeI
1644,are determined to get it right,3777.92,4.47,8cQMzVjHBeI
1645,does that satisfy you not at all not in,3779.56,4.9,8cQMzVjHBeI
1646,the slightest bit you're still going to,3782.39,4.2,8cQMzVjHBeI
1647,keep the universal credit which,3784.46,4.599,8cQMzVjHBeI
1648,everybody knows is not working at all,3786.59,3.879,8cQMzVjHBeI
1649,the Labour Party has made it absolutely,3789.059,3.63,8cQMzVjHBeI
1650,clear that they're going to get rid of,3790.469,4.32,8cQMzVjHBeI
1651,universal credit credit and quite right,3792.689,4.711,8cQMzVjHBeI
1652,and I can't honestly say that I could,3794.789,5.37,8cQMzVjHBeI
1653,ever trust after what happened in,3797.4,4.889,8cQMzVjHBeI
1654,Sheffield and we know all about that in,3800.159,4.17,8cQMzVjHBeI
1655,Sheffield when the Lib Dems went into,3802.289,4.38,8cQMzVjHBeI
1656,coalition with the Conservatives how can,3804.329,4.89,8cQMzVjHBeI
1657,we expect you to believing anything you,3806.669,11.16,8cQMzVjHBeI
1658,say on this issue I absolutely accept,3809.219,10.5,8cQMzVjHBeI
1659,the way that you feel and I might not be,3817.829,3.42,8cQMzVjHBeI
1660,able to convince you on this and I,3819.719,3.921,8cQMzVjHBeI
1661,recognize that you know I do think that,3821.249,4.35,8cQMzVjHBeI
1662,whatever you know scrapping the,3823.64,3.429,8cQMzVjHBeI
1663,universal credit on its own isn't some,3825.599,2.91,8cQMzVjHBeI
1664,kind of magic bullet we need to have a,3827.069,3.36,8cQMzVjHBeI
1665,system that provides support to people I,3828.509,3.21,8cQMzVjHBeI
1666,think the biggest problems with,3830.429,3.24,8cQMzVjHBeI
1667,universal credit is the lack of money,3831.719,3.81,8cQMzVjHBeI
1668,that's in it not the principle that you,3833.669,3.961,8cQMzVjHBeI
1669,try to have a simpler benefit system,3835.529,3.24,8cQMzVjHBeI
1670,instead of there being multiple,3837.63,3.209,8cQMzVjHBeI
1671,different payments that creates more,3838.769,4.17,8cQMzVjHBeI
1672,complexity so I think the principle of,3840.839,4.14,8cQMzVjHBeI
1673,making it simpler is a good one but it,3842.939,3.691,8cQMzVjHBeI
1674,needs to have the money behind it and,3844.979,3.99,8cQMzVjHBeI
1675,that's what we're setting out to do okay,3846.63,4.079,8cQMzVjHBeI
1676,I want to take one of these nice,3848.969,2.7,8cQMzVjHBeI
1677,slightly different I want to take two,3850.709,3.181,8cQMzVjHBeI
1678,questions in a row from two new people,3851.669,3.99,8cQMzVjHBeI
1679,so can I hear from Catherine Fox and,3853.89,5.039,8cQMzVjHBeI
1680,then sue link offski so Catherine that's,3855.659,5.731,8cQMzVjHBeI
1681,you over there right is refill keen,3858.929,4.83,8cQMzVjHBeI
1682,article 50 confirming to seventeen point,3861.39,4.019,8cQMzVjHBeI
1683,four million people that you think my,3863.759,2.97,8cQMzVjHBeI
1684,stupid didn't know what you're voting,3865.409,9.6,8cQMzVjHBeI
1685,for passionate remainer but the Liberal,3866.729,10.83,8cQMzVjHBeI
1686,Democrat standing on a manifesto to,3875.009,6.3,8cQMzVjHBeI
1687,unilaterally cancel brexit and the,3877.559,6.45,8cQMzVjHBeI
1688,electoral pact has absolutely cost you,3881.309,5.43,8cQMzVjHBeI
1689,my vote the Liberal Democratic Party,3884.009,6.21,8cQMzVjHBeI
1690,title is now a misnomer how can you,3886.739,12.54,8cQMzVjHBeI
1691,defend that decision okay um and what I,3890.219,11.82,8cQMzVjHBeI
1692,would say in terms of our policy look we,3899.279,4.59,8cQMzVjHBeI
1693,are being very straightforward as a,3902.039,3.18,8cQMzVjHBeI
1694,party that we want to stop right there,3903.869,3.48,8cQMzVjHBeI
1695,you may agree with us you might disagree,3905.219,4.08,8cQMzVjHBeI
1696,with us I don't think you could accuse,3907.349,3.99,8cQMzVjHBeI
1697,us of not being upfront about wanting to,3909.299,3.57,8cQMzVjHBeI
1698,stop Briggs that we have been crystal,3911.339,3.18,8cQMzVjHBeI
1699,clear about that from the very beginning,3912.869,5.73,8cQMzVjHBeI
1700,not for one second do I think that that,3914.519,7.05,8cQMzVjHBeI
1701,means that you or anybody like you is,3918.599,4.041,8cQMzVjHBeI
1702,stupid I,3921.569,4.401,8cQMzVjHBeI
1703,it means we disagree and I really want,3922.64,5.429,8cQMzVjHBeI
1704,us to be in a situation in this country,3925.97,4.53,8cQMzVjHBeI
1705,where we can disagree with each other,3928.069,4.47,8cQMzVjHBeI
1706,Katherine and that means that you want,3930.5,3.809,8cQMzVjHBeI
1707,to leave and I don't think that makes,3932.539,4.05,8cQMzVjHBeI
1708,you a bad person and I want to remain in,3934.309,3.78,8cQMzVjHBeI
1709,the EU and I hope you think that doesn't,3936.589,3.541,8cQMzVjHBeI
1710,make me a bad person disagree with me,3938.089,5.01,8cQMzVjHBeI
1711,what you lost and I don't get to keep,3940.13,4.469,8cQMzVjHBeI
1712,disagreed you'll get to change it,3943.099,3.42,8cQMzVjHBeI
1713,because your lives I haven't I haven't,3944.599,4.411,8cQMzVjHBeI
1714,changed my view on whether I think we,3946.519,4.971,8cQMzVjHBeI
1715,are better off in the European Union and,3949.01,4.5,8cQMzVjHBeI
1716,watching what I have seen in the last,3951.49,4.51,8cQMzVjHBeI
1717,three and a half years watching in,3953.51,6.539,8cQMzVjHBeI
1718,Parliament MPs who voted to leave who,3956,6.809,8cQMzVjHBeI
1719,want breaks it unable to agree amongst,3960.049,5.101,8cQMzVjHBeI
1720,themselves about what breaks it looks,3962.809,4.921,8cQMzVjHBeI
1721,like so treasom a proposes a break set,3965.15,4.139,8cQMzVjHBeI
1722,that Boris Johnson doesn't think is,3967.73,3.75,8cQMzVjHBeI
1723,Briggs t enough Boris Johnson proposes a,3969.289,3.361,8cQMzVjHBeI
1724,break said that first of all Nyjah,3971.48,2.94,8cQMzVjHBeI
1725,Ferrara says he can't handle but then,3972.65,3.54,8cQMzVjHBeI
1726,who knows what discussions they've had,3974.42,3.689,8cQMzVjHBeI
1727,and what's been offered in order to get,3976.19,5.25,8cQMzVjHBeI
1728,him on board if even those MPs who have,3978.109,5.071,8cQMzVjHBeI
1729,been putting forward brakes that can't,3981.44,4.05,8cQMzVjHBeI
1730,agree I tell you I genuinely don't have,3983.18,5.01,8cQMzVjHBeI
1731,confidence there there is a majority in,3985.49,5.43,8cQMzVjHBeI
1732,this country for any specific type of,3988.19,4.77,8cQMzVjHBeI
1733,break set and when the government,3990.92,4.199,8cQMzVjHBeI
1734,analysis says that breaks that will make,3992.96,4.049,8cQMzVjHBeI
1735,our country poorer and it will mean,3995.119,4.41,8cQMzVjHBeI
1736,people lose their jobs and there is less,3997.009,5.431,8cQMzVjHBeI
1737,money for our NHS if we really don't,3999.529,4.711,8cQMzVjHBeI
1738,think that there is a majority for any,4002.44,4.109,8cQMzVjHBeI
1739,specific type of break set I think it,4004.24,3.809,8cQMzVjHBeI
1740,would be irresponsible to go ahead with,4006.549,3.601,8cQMzVjHBeI
1741,that without at least checking so we've,4008.049,4.98,8cQMzVjHBeI
1742,argued for a people's vote okay but are,4010.15,4.8,8cQMzVjHBeI
1743,you saying if you vote Liberal Democrat,4013.029,3.691,8cQMzVjHBeI
1744,and get a Lib Dem majority government we,4014.95,3.359,8cQMzVjHBeI
1745,will revoke article v so and if you,4016.72,3.42,8cQMzVjHBeI
1746,don't we will argue so what do you say,4018.309,3.27,8cQMzVjHBeI
1747,to your former Liv don't vote in here,4020.14,3.449,8cQMzVjHBeI
1748,and you know we vote you you're not,4021.579,4.23,8cQMzVjHBeI
1749,saying we'll go back to the people you,4023.589,5.52,8cQMzVjHBeI
1750,are unilaterally saying revoke it that,4025.809,6.631,8cQMzVjHBeI
1751,is undemocratic from somebody who wishes,4029.109,4.92,8cQMzVjHBeI
1752,the last three and a half years had,4032.44,3.51,8cQMzVjHBeI
1753,never happened there is no difference,4034.029,4.73,8cQMzVjHBeI
1754,between the parity,4035.95,2.809,8cQMzVjHBeI
1755,so I suspect you want a people's vote,4041.839,7.5,8cQMzVjHBeI
1756,that's me is the only way forward,4046.01,6.7,8cQMzVjHBeI
1757,recognizing people who are strongly to,4049.339,6.28,8cQMzVjHBeI
1758,leave so so we have been leading the,4052.71,4.95,8cQMzVjHBeI
1759,fight for a people's vote for three and,4055.619,3.511,8cQMzVjHBeI
1760,a half years yeah but you're not now you,4057.66,6.929,8cQMzVjHBeI
1761,know revoking 50 17 times in Parliament,4059.13,7.8,8cQMzVjHBeI
1762,we put down amendments to try to secure,4064.589,4.951,8cQMzVjHBeI
1763,a people's vote if Jeremy Corbyn and the,4066.93,4.8,8cQMzVjHBeI
1764,Labour Party had backed that with,4069.54,4.319,8cQMzVjHBeI
1765,sincerity then we might be having a,4071.73,4.68,8cQMzVjHBeI
1766,people's vote right now instead of a,4073.859,4.861,8cQMzVjHBeI
1767,general election but we are in a general,4076.41,4.62,8cQMzVjHBeI
1768,election you know this is the essence of,4078.72,4.349,8cQMzVjHBeI
1769,democracy I am standing here and telling,4081.03,4.65,8cQMzVjHBeI
1770,you honestly what I would do if I was,4083.069,4.591,8cQMzVjHBeI
1771,elected as Prime Minister I would revoke,4085.68,3.87,8cQMzVjHBeI
1772,article 50 and if you vote me into that,4087.66,4.05,8cQMzVjHBeI
1773,position I will do what I've said I will,4089.55,4.37,8cQMzVjHBeI
1774,do and that's the essence of democracy,4091.71,4.589,8cQMzVjHBeI
1775,these two women in the front here let's,4093.92,4.06,8cQMzVjHBeI
1776,hear from both of you he said you made,4096.299,3.391,8cQMzVjHBeI
1777,some mistakes when you were in coalition,4097.98,3.359,8cQMzVjHBeI
1778,with the Tories so can you confirm,4099.69,3.06,8cQMzVjHBeI
1779,whether you would go into a coalition,4101.339,2.761,8cQMzVjHBeI
1780,with them again,4102.75,3.69,8cQMzVjHBeI
1781,certainly not under Boris Johnson this,4104.1,5.009,8cQMzVjHBeI
1782,conservative party is you know off with,4106.44,5.129,8cQMzVjHBeI
1783,knowledge of Faraj Boris Johnson's been,4109.109,5.521,8cQMzVjHBeI
1784,endorsed by Tommy Robinson I mean my,4111.569,4.561,8cQMzVjHBeI
1785,goodness they are they are so far off,4114.63,3.6,8cQMzVjHBeI
1786,off the charts absolutely not,4116.13,5.209,8cQMzVjHBeI
1787,there's a woman at the back phases yeah,4118.23,6.66,8cQMzVjHBeI
1788,so you've made some mistakes and I'm a,4121.339,5.471,8cQMzVjHBeI
1789,student so we've been let down by the,4124.89,3.99,8cQMzVjHBeI
1790,lift ends before are you talking about,4126.81,6.509,8cQMzVjHBeI
1791,tuition please ponytail yeah but you,4128.88,7.14,8cQMzVjHBeI
1792,also kind of called out Morrison Nigel,4133.319,5.25,8cQMzVjHBeI
1793,for making a deal but the Lib Dems have,4136.02,4.17,8cQMzVjHBeI
1794,been making packs and there's definitely,4138.569,4.23,8cQMzVjHBeI
1795,been some misleading suggestions in,4140.19,4.71,8cQMzVjHBeI
1796,their campaign so I don't what's,4142.799,3.391,8cQMzVjHBeI
1797,different now why can we trust you now,4144.9,2.549,8cQMzVjHBeI
1798,and what do you mean misleading,4146.19,3.359,8cQMzVjHBeI
1799,suggestions in their campaign there's,4147.449,6.861,8cQMzVjHBeI
1800,been some some claims made that they,4149.549,7.531,8cQMzVjHBeI
1801,wasn't there miss Winston in the,4154.31,3.909,8cQMzVjHBeI
1802,northeast time so literature which,4157.08,2.759,8cQMzVjHBeI
1803,suggested that we just kind of forgot,4158.219,3.211,8cQMzVjHBeI
1804,all about the bricks in the Labour Party,4159.839,4.741,8cQMzVjHBeI
1805,in that bar chart and misrepresented,4161.43,5.28,8cQMzVjHBeI
1806,access of the Lib Dems in it I haven't,4164.58,4.139,8cQMzVjHBeI
1807,seen that that particular one and it may,4166.71,3.839,8cQMzVjHBeI
1808,well be that there was a problem with it,4168.719,2.271,8cQMzVjHBeI
1809,I think,4170.549,1.611,8cQMzVjHBeI
1810,all bar charts should be properly,4170.99,2.91,8cQMzVjHBeI
1811,labeled it should be clear what they are,4172.16,4.86,8cQMzVjHBeI
1812,explaining a bit of a data geek I do,4173.9,5.04,8cQMzVjHBeI
1813,like a bar chart I will be fairly okay,4177.02,4.02,8cQMzVjHBeI
1814,need to divide by sorry they need to be,4178.94,4.26,8cQMzVjHBeI
1815,right yeah and that one wasn't yeah they,4181.04,3.15,8cQMzVjHBeI
1816,do need to be right and there needs to,4183.2,2.85,8cQMzVjHBeI
1817,be clear what it what it is representing,4184.19,3.69,8cQMzVjHBeI
1818,I absolutely absolutely take that point,4186.05,3.51,8cQMzVjHBeI
1819,but I mean on that on that wider issue,4187.88,3.36,8cQMzVjHBeI
1820,of trust,4189.56,3.36,8cQMzVjHBeI
1821,look we absolutely got it wrong on,4191.24,4.32,8cQMzVjHBeI
1822,tuition fees and you know I do apologize,4192.92,4.17,8cQMzVjHBeI
1823,that we got that wrong and that we did,4195.56,4.08,8cQMzVjHBeI
1824,that what I think we have been doing in,4197.09,4.53,8cQMzVjHBeI
1825,the last three and a half years its,4199.64,4.02,8cQMzVjHBeI
1826,standing really clearly as a,4201.62,4.92,8cQMzVjHBeI
1827,pro-european Pro remain party and we've,4203.66,4.71,8cQMzVjHBeI
1828,not wavered from that we've absolutely,4206.54,3.57,8cQMzVjHBeI
1829,set that out and that is what is at the,4208.37,3.66,8cQMzVjHBeI
1830,center of our manifesto this time so you,4210.11,3.36,8cQMzVjHBeI
1831,can see that we are sticking to our,4212.03,3.78,8cQMzVjHBeI
1832,principles and what we believe in and do,4213.47,5.07,8cQMzVjHBeI
1833,you think just seeing the silence of,4215.81,5,8cQMzVjHBeI
1834,that fell into do you think that the,4218.54,4.74,8cQMzVjHBeI
1835,policy of revoking article 50 has,4220.81,6.73,8cQMzVjHBeI
1836,backfired well you know it is what we,4223.28,7.86,8cQMzVjHBeI
1837,would do if we win a majority right I,4227.54,5.76,8cQMzVjHBeI
1838,just think we have to level and be,4231.14,3.21,8cQMzVjHBeI
1839,straightforward about it,4233.3,3.45,8cQMzVjHBeI
1840,we are a pro-european party we always,4234.35,4.53,8cQMzVjHBeI
1841,have been and if we fight an election on,4236.75,4.32,8cQMzVjHBeI
1842,the basis of stopping breaks there and,4238.88,4.29,8cQMzVjHBeI
1843,people give us a majority don't be,4241.07,3.54,8cQMzVjHBeI
1844,surprised if we then stop bread's that,4243.17,3.69,8cQMzVjHBeI
1845,but as I say we have led that campaign,4244.61,5.25,8cQMzVjHBeI
1846,for a people's vote and we with more,4246.86,4.5,8cQMzVjHBeI
1847,liberal Democrat MPs in the next,4249.86,3.57,8cQMzVjHBeI
1848,parliament will campaign for a people's,4251.36,4.38,8cQMzVjHBeI
1849,vote if we're not able to revoke room in,4253.43,6.35,8cQMzVjHBeI
1850,the orange top and yeah my question is,4255.74,8.58,8cQMzVjHBeI
1851,so if the me I'm a Romina I voted to,4259.78,9.28,8cQMzVjHBeI
1852,remain I would like people so but for me,4264.32,6.93,8cQMzVjHBeI
1853,the Liberal Democrats seem more,4269.06,5.01,8cQMzVjHBeI
1854,interested in just arguing with rather,4271.25,4.83,8cQMzVjHBeI
1855,than working collaborative in,4274.07,3.57,8cQMzVjHBeI
1856,collaboration with other parties and the,4276.08,5.49,8cQMzVjHBeI
1857,politicians so I mean I don't see the,4277.64,5.66,8cQMzVjHBeI
1858,point,4281.57,4.62,8cQMzVjHBeI
1859,why aren't you ruled out a coalition,4283.3,4.06,8cQMzVjHBeI
1860,with Jeremy Corbyn of course was just,4286.19,2.97,8cQMzVjHBeI
1861,standing here just a few minutes ago,4287.36,4.02,8cQMzVjHBeI
1862,when they had promised a second,4289.16,4.68,8cQMzVjHBeI
1863,referendum they are surely your best,4291.38,6.21,8cQMzVjHBeI
1864,hope to remain well I mean Jeremy Corbyn,4293.84,5.91,8cQMzVjHBeI
1865,also stood here and said that he would,4297.59,3.87,8cQMzVjHBeI
1866,be neutral in that referendum so I don't,4299.75,3.66,8cQMzVjHBeI
1867,think that we and the millions of people,4301.46,3.3,8cQMzVjHBeI
1868,who want to remain and this comes,4303.41,3.51,8cQMzVjHBeI
1869,you can trust Jeremy Corbyn on brexit,4304.76,3.959,8cQMzVjHBeI
