segment_id,text,start,duration,vid
841,why are there so many people waiting for,1939.5,3.69,sbE-emYnHJk
842,Social Care why do so many people in,1941.33,4.41,sbE-emYnHJk
843,middle-age have to go into debt to pay,1943.19,4.29,sbE-emYnHJk
844,for their kids to go through university,1945.74,3.689,sbE-emYnHJk
845,and the social care that their older,1947.48,4.89,sbE-emYnHJk
846,parents need it's simply time to invest,1949.429,6.771,sbE-emYnHJk
847,in our future Thank You Boris Johnson,1952.37,6.059,sbE-emYnHJk
848,and I agree but the difference between,1956.2,4.599,sbE-emYnHJk
849,mr. Corbyn and myself is that his plans,1958.429,4.081,sbE-emYnHJk
850,and we as I say we will be making,1960.799,3.211,sbE-emYnHJk
851,substantial investments within the,1962.51,3.36,sbE-emYnHJk
852,fiscal Headroom that we have but whilst,1964.01,4.529,sbE-emYnHJk
853,bearing down on our debt over the life,1965.87,4.38,sbE-emYnHJk
854,of the Parliament but what we won't do,1968.539,4.89,sbE-emYnHJk
855,is rack up such debts that the the,1970.25,5.61,sbE-emYnHJk
856,markets demand a higher interest rate,1973.429,5.88,sbE-emYnHJk
857,and you end up with huge tax burdens,1975.86,5.819,sbE-emYnHJk
858,falling on everybody else labour always,1979.309,4.681,sbE-emYnHJk
859,ends their time in office with an,1981.679,4.531,sbE-emYnHJk
860,economic crisis for billion more for me,1983.99,4.919,sbE-emYnHJk
861,Gordon and McDonald would start their,1986.21,4.679,sbE-emYnHJk
862,time in office with an economic crisis,1988.909,4.081,sbE-emYnHJk
863,mr. Goldman he says that all of us will,1990.889,4.38,sbE-emYnHJk
864,pay more in our taxes not just the rich,1992.99,4.289,sbE-emYnHJk
865,and the independent think tanks like the,1995.269,3.87,sbE-emYnHJk
866,Institute of Fiscal Studies agree that's,1997.279,3.63,sbE-emYnHJk
867,what they they don't agree with that,1999.139,3.63,sbE-emYnHJk
868,point actually what clearly not true,2000.909,3.87,sbE-emYnHJk
869,they said of your claim that only the,2002.769,4.111,sbE-emYnHJk
870,top 5% of earners would pay more they,2004.779,4.711,sbE-emYnHJk
871,questioned some aspects of our program,2006.88,4.289,sbE-emYnHJk
872,and we're happy to discuss that with,2009.49,3.299,sbE-emYnHJk
873,them but we are the party that actually,2011.169,3.72,sbE-emYnHJk
874,produced the funding of it the,2012.789,4.35,sbE-emYnHJk
875,Conservative Party have produced nothing,2014.889,3.991,sbE-emYnHJk
876,in the way of how they're going to pay,2017.139,3.451,sbE-emYnHJk
877,for anything they suggest they're doing,2018.88,3.87,sbE-emYnHJk
878,other than tax cuts it's very hard to,2020.59,4.199,sbE-emYnHJk
879,see how you can expand services if,2022.75,2.82,sbE-emYnHJk
880,you're cutting the,2024.789,2.521,sbE-emYnHJk
881,can base of government in the first,2025.57,3.75,sbE-emYnHJk
882,place a fair question is saying it there,2027.31,4.11,sbE-emYnHJk
883,has to be investment to deal with the,2029.32,3.75,sbE-emYnHJk
884,inequalities within us how would you,2031.42,3.23,sbE-emYnHJk
885,pretend to cut taxes and pay for more,2033.07,4.68,sbE-emYnHJk
886,labor labor labor didn't produce the the,2034.65,5.02,sbE-emYnHJk
887,funding for anything I'm afraid it's the,2037.75,3.9,sbE-emYnHJk
888,hard work of the British people and it's,2039.67,3.51,sbE-emYnHJk
889,the heart it's it's British companies,2041.65,3.96,sbE-emYnHJk
890,it's it's British businesses large and,2043.18,4.05,sbE-emYnHJk
891,small that produced the funding that,2045.61,4.35,sbE-emYnHJk
892,pays for our National Health Service and,2047.23,4.41,sbE-emYnHJk
893,everything else and we're a government,2049.96,3.66,sbE-emYnHJk
894,that understands that if you're going to,2051.64,3.72,sbE-emYnHJk
895,have a dynamic market economy you cannot,2053.62,3.87,sbE-emYnHJk
896,clobber them you can't clobber companies,2055.36,5.28,sbE-emYnHJk
897,with the highest taxes in in Europe,2057.49,4.29,sbE-emYnHJk
898,which is what mr. Corbyn in the Labour,2060.64,3.36,sbE-emYnHJk
899,Party would do it would be entirely,2061.78,5.19,sbE-emYnHJk
900,wrong for this country to go down the,2064,4.53,sbE-emYnHJk
901,route that they're proposing I quoted,2066.97,4.02,sbE-emYnHJk
902,mr. Corbyn let me quote the McCue he,2068.53,4.44,sbE-emYnHJk
903,says your prospectus say the Institute,2070.99,4.17,sbE-emYnHJk
904,of mystical studies top economic think,2072.97,4.59,sbE-emYnHJk
905,tank your prospect as they say is not,2075.16,4.29,sbE-emYnHJk
906,credible well so you haven't said how,2077.56,3.69,sbE-emYnHJk
907,you'll pay for Social km said how you'll,2079.45,3.63,sbE-emYnHJk
908,pay for future tax that's not credible,2081.25,4.56,sbE-emYnHJk
909,is it well I own the country our program,2083.08,4.59,sbE-emYnHJk
910,is fully costed is during the manifesto,2085.81,4.62,sbE-emYnHJk
911,and it's a great great program and the,2087.67,5.34,sbE-emYnHJk
912,one other advantage that we have apart,2090.43,4.47,sbE-emYnHJk
913,from not wrecking the economy and not,2093.01,4.56,sbE-emYnHJk
914,having a fiscal meltdown which is what,2094.9,5.61,sbE-emYnHJk
915,labour always do putting up taxes for,2097.57,5.97,sbE-emYnHJk
916,everybody we would get our country,2100.51,5.76,sbE-emYnHJk
917,moving forwards again by getting brexit,2103.54,5.07,sbE-emYnHJk
918,done and the economic drag anchor of,2106.27,5.07,sbE-emYnHJk
919,brexit on this country should not be,2108.61,5.07,sbE-emYnHJk
920,underestimated it is stopping investment,2111.34,4.13,sbE-emYnHJk
921,it means that people are uncertain about,2113.68,4.86,sbE-emYnHJk
922,making purchases about take your own the,2115.47,4.63,sbE-emYnHJk
923,good jobs what some certainly,2118.54,3.81,sbE-emYnHJk
924,government's always do is look after the,2120.1,4.38,sbE-emYnHJk
925,very richest within our society they've,2122.35,4.02,sbE-emYnHJk
926,done very very well in the years of,2124.48,4.02,sbE-emYnHJk
927,austerity while it's communities all,2126.37,3.69,sbE-emYnHJk
928,over the country they've paid for it,2128.5,3.69,sbE-emYnHJk
929,with closed libraries closed swimming,2130.06,5.34,sbE-emYnHJk
930,pools out of reach pricing on sports,2132.19,5.76,sbE-emYnHJk
931,facilities lack of housing increased,2135.4,4.89,sbE-emYnHJk
932,stress increased mental health stress we,2137.95,4.47,sbE-emYnHJk
933,have to redress the imbalances within,2140.29,6.59,sbE-emYnHJk
934,our society and King our tax proposals,2142.42,7.17,sbE-emYnHJk
935,for a corporation tax would be to raise,2146.88,4.24,sbE-emYnHJk
936,it to 26%,2149.59,4.14,sbE-emYnHJk
937,at the the end of the first period of,2151.12,3.84,sbE-emYnHJk
938,that labour government which will,2153.73,4.02,sbE-emYnHJk
939,actually be lower than it was in 2010,2154.96,4.56,sbE-emYnHJk
940,low than is in far,2157.75,4.08,sbE-emYnHJk
941,Lola is in the USA what we're proposing,2159.52,6.33,sbE-emYnHJk
942,is a serious set of plans in order to,2161.83,5.91,sbE-emYnHJk
943,stay addressing the imbalances within,2165.85,3.96,sbE-emYnHJk
944,our society I think it's important to do,2167.74,2.4,sbE-emYnHJk
945,that,2169.81,2.76,sbE-emYnHJk
946,he's Clayton is basically it's a Prius,2170.14,4.41,sbE-emYnHJk
947,into line with many countries around the,2172.57,3.48,sbE-emYnHJk
948,world in Western Europe I think it's,2174.55,3.87,sbE-emYnHJk
949,quite incredible that mr. Corben should,2176.05,5.37,sbE-emYnHJk
950,"claim that people on 20,000 pounds a",2178.42,6.24,sbE-emYnHJk
951,year are amongst the richest in society,2181.42,5.22,sbE-emYnHJk
952,and therefore deserve to be clobbered by,2184.66,4.14,sbE-emYnHJk
953,his tax increases I think that is,2186.64,4.05,sbE-emYnHJk
954,totally wrong the burden of Taxation,2188.8,5.91,sbE-emYnHJk
955,always falls most heavily on those on,2190.69,5.58,sbE-emYnHJk
956,modest and low incomes that is what will,2194.71,3.87,sbE-emYnHJk
957,happen if Labour are allowed to get in,2196.27,3.69,sbE-emYnHJk
958,if we have a that's because you're,2198.58,3.75,sbE-emYnHJk
959,taking the burden of rituals in Sturgeon,2199.96,4.8,sbE-emYnHJk
960,coalition I'm afraid it will lead to an,2202.33,5.31,sbE-emYnHJk
961,economic disaster and worse still it,2204.76,5.52,sbE-emYnHJk
962,will lead to the political stalemate the,2207.64,4.62,sbE-emYnHJk
963,frustration for business that wants to,2210.28,4.23,sbE-emYnHJk
964,get on and their uncertainty of not,2212.26,3.54,sbE-emYnHJk
965,knowing what the position on brexit is,2214.51,2.76,sbE-emYnHJk
966,and we still haven't heard from mr.,2215.8,3.36,sbE-emYnHJk
967,Corbyn and this debate has not been,2217.27,3.48,sbE-emYnHJk
968,running for 35 minutes whether he's in,2219.16,3.63,sbE-emYnHJk
969,favor of the deal that he is trying to,2220.75,5.28,sbE-emYnHJk
970,do and how he wouldn't go Sharia no you,2222.79,4.59,sbE-emYnHJk
971,know what the business organizations,2226.03,3.36,sbE-emYnHJk
972,tell me is they can't stand the,2227.38,3.57,sbE-emYnHJk
973,uncertainty of this government they,2229.39,3.9,sbE-emYnHJk
974,can't stand with the idea of a No Deal,2230.95,5.13,sbE-emYnHJk
975,exit they want to make sure they're able,2233.29,5.49,sbE-emYnHJk
976,to continue that trade and continue that,2236.08,4.92,sbE-emYnHJk
977,just-in-time delivery system that is so,2238.78,4.32,sbE-emYnHJk
978,important in manufacturing industry and,2241,5.7,sbE-emYnHJk
979,they are constantly concerned at the,2243.1,5.7,sbE-emYnHJk
980,lack of understanding of how industry,2246.7,3.78,sbE-emYnHJk
981,works from a Conservative government,2248.8,3.99,sbE-emYnHJk
982,that claims to be in support of those,2250.48,3.84,sbE-emYnHJk
983,industries what he said to use mr.,2252.79,2.79,sbE-emYnHJk
984,gorban I want to give you the chance to,2254.32,3.33,sbE-emYnHJk
985,answer it is that businesses even ones,2255.58,3.69,sbE-emYnHJk
986,that were in favor of remain what,2257.65,3.36,sbE-emYnHJk
987,certainty they want clarity they want to,2259.27,4.23,sbE-emYnHJk
988,get it done what's your answer to with,2261.01,5.58,sbE-emYnHJk
989,us you will get a deal which would be,2263.5,5.04,sbE-emYnHJk
990,leave but leave with the trade,2266.59,4.59,sbE-emYnHJk
991,arrangement or you get remain which will,2268.54,4.44,sbE-emYnHJk
992,obviously carry on the current situation,2271.18,4.05,sbE-emYnHJk
993,but they would have the certainty of,2272.98,4.65,sbE-emYnHJk
994,knowing what the trade relationship is,2275.23,4.26,sbE-emYnHJk
995,where the investments going to come from,2277.63,4.32,sbE-emYnHJk
996,and where the market is for the goods,2279.49,4.23,sbE-emYnHJk
997,that are made in this country it's kind,2281.95,3.54,sbE-emYnHJk
998,of important to know those things thank,2283.72,3.36,sbE-emYnHJk
999,you very much gentlemen very briefly,2285.49,2.96,sbE-emYnHJk
1000,very briefly,2287.08,3.259,sbE-emYnHJk
1001,it is important to know those things but,2288.45,3.69,sbE-emYnHJk
1002,he's absolutely unclear what that deal,2290.339,4.291,sbE-emYnHJk
1003,would be what mr. Coburn proposes to,2292.14,5.31,sbE-emYnHJk
1004,leave and who in his party proposes to,2294.63,4.649,sbE-emYnHJk
1005,campaign him the deal he's gained you've,2297.45,3.72,sbE-emYnHJk
1006,made that point very well early on let's,2299.279,3.211,sbE-emYnHJk
1007,turn to another question now a very,2301.17,3.48,sbE-emYnHJk
1008,important subject given the events of,2302.49,4.98,sbE-emYnHJk
1009,recent days the issue of security and,2304.65,4.649,sbE-emYnHJk
1010,the question comes from Richard bow,2307.47,3.649,sbE-emYnHJk
1011,strode mr. bow straight please,2309.299,4.56,sbE-emYnHJk
1012,your most important responsibilities if,2311.119,3.91,sbE-emYnHJk
1013,you become Prime Minister in a week's,2313.859,3.24,sbE-emYnHJk
1014,time will be to keep us safe,2315.029,3.99,sbE-emYnHJk
1015,given the terror attacks we've seen on,2317.099,3.69,sbE-emYnHJk
1016,the streets of London are you prepared,2319.019,3.961,sbE-emYnHJk
1017,to put public safety ahead of human,2320.789,4.651,sbE-emYnHJk
1018,rights Jeremy Corbyn will you put public,2322.98,5.639,sbE-emYnHJk
1019,safety ahead of human rights mr.,2325.44,5.52,sbE-emYnHJk
1020,Badrinath it's not an either/or you,2328.619,3.811,sbE-emYnHJk
1021,obviously have to keep the public safe,2330.96,4.98,sbE-emYnHJk
1022,you have to ensure that the police are,2332.43,5.55,sbE-emYnHJk
1023,there and properly funded you have to,2335.94,4.47,sbE-emYnHJk
1024,ensure the prison system works and is,2337.98,4.5,sbE-emYnHJk
1025,effective that the parole board works,2340.41,3.6,sbE-emYnHJk
1026,and is effective that the Probation,2342.48,3.569,sbE-emYnHJk
1027,Service works and is effective you have,2344.01,4.44,sbE-emYnHJk
1028,to give people that security you don't,2346.049,4.53,sbE-emYnHJk
1029,get security on the cheap you have to,2348.45,5.19,sbE-emYnHJk
1030,invest in it human rights are our,2350.579,5.821,sbE-emYnHJk
1031,defense against autocracy and our,2353.64,4.889,sbE-emYnHJk
1032,offense our defence against abuse of,2356.4,3.869,sbE-emYnHJk
1033,power there is no difference between,2358.529,3.691,sbE-emYnHJk
1034,wanting security and human rights the,2360.269,3.99,sbE-emYnHJk
1035,two things that actually inextricably,2362.22,5.45,sbE-emYnHJk
1036,linked together Boris Johnson yes well,2364.259,6.711,sbE-emYnHJk
1037,absolutely no reason to compromise,2367.67,7.33,sbE-emYnHJk
1038,people's human rights such as the the,2370.97,7.059,sbE-emYnHJk
1039,perpetrator of the atrocious killings at,2375,5.7,sbE-emYnHJk
1040,London Bridge but I do think that it was,2378.029,4.711,sbE-emYnHJk
1041,extraordinary and wrong that he should,2380.7,6.3,sbE-emYnHJk
1042,be out on early release and automatic,2382.74,8.519,sbE-emYnHJk
1043,early release and I said long before I,2387,6.839,sbE-emYnHJk
1044,became Prime Minister that we needed a,2391.259,5.31,sbE-emYnHJk
1045,campaign against short sentences I said,2393.839,4.74,sbE-emYnHJk
1046,in August that we should get rid of,2396.569,4.29,sbE-emYnHJk
1047,automatic early release and I've been,2398.579,5.43,sbE-emYnHJk
1048,very very sad to see this guy out on the,2400.859,5.7,sbE-emYnHJk
1049,streets able to do what he did and we,2404.009,5.731,sbE-emYnHJk
1050,have a bill waiting to go stuck because,2406.559,6.121,sbE-emYnHJk
1051,of the blockade in in Parliament if we,2409.74,4.799,sbE-emYnHJk
1052,can if we can get a working majority and,2412.68,3.629,sbE-emYnHJk
1053,we can get rid of automatic early,2414.539,4.8,sbE-emYnHJk
1054,release and make sure for serious sexual,2416.309,4.831,sbE-emYnHJk
1055,and violent offenders and make sure that,2419.339,2.401,sbE-emYnHJk
1056,tear,2421.14,2.729,sbE-emYnHJk
1057,people are convicted of terrorist,2421.74,5.52,sbE-emYnHJk
1058,offences serve their full sentence I,2423.869,5.611,sbE-emYnHJk
1059,think that is what this country would,2427.26,4.77,sbE-emYnHJk
1060,expect what is wrong mr. gorban with the,2429.48,4.139,sbE-emYnHJk
1061,idea just what that would geminal combat,2432.03,3.42,sbE-emYnHJk
1062,you what point what is wrong with the,2433.619,3.631,sbE-emYnHJk
1063,idea that Boris Johnson spells out there,2435.45,3.72,sbE-emYnHJk
1064,that terrorists particularly Jerry,2437.25,4.23,sbE-emYnHJk
1065,should serve their full sentence you,2439.17,4.47,sbE-emYnHJk
1066,have to run a prison system and a,2441.48,4.74,sbE-emYnHJk
1067,judicial system in a proper way you have,2443.64,5.43,sbE-emYnHJk
1068,to have a prison system that works but,2446.22,4.98,sbE-emYnHJk
1069,one day pretty well all prisoners are,2449.07,4.08,sbE-emYnHJk
1070,going to come out at some point but if,2451.2,3.98,sbE-emYnHJk
1071,you don't run a prison system that,2453.15,5.189,sbE-emYnHJk
1072,includes rehabilitation and you don't,2455.18,4.929,sbE-emYnHJk
1073,have a proper assessment of people,2458.339,3.841,sbE-emYnHJk
1074,before they're given any form of early,2460.109,3.721,sbE-emYnHJk
1075,release and a proper review of those,2462.18,4.26,sbE-emYnHJk
1076,cases then there's obviously a danger to,2463.83,4.41,sbE-emYnHJk
1077,all of us and so what happened on,2466.44,3.99,sbE-emYnHJk
1078,streets of London was utterly appalling,2468.24,6.57,sbE-emYnHJk
1079,and I was very moved by what Jack,2470.43,6.96,sbE-emYnHJk
1080,Merritt's father said about what his son,2474.81,4.89,sbE-emYnHJk
1081,was trying to do that he wanted a,2477.39,5.49,sbE-emYnHJk
1082,society where you did address the huge,2479.7,6.659,sbE-emYnHJk
1083,problems where somebody committed awful,2482.88,5.52,sbE-emYnHJk
1084,acts like that yes of course you must,2486.359,3.48,sbE-emYnHJk
1085,imprison them yes of course,2488.4,3.719,sbE-emYnHJk
1086,you must try and rehabilitate them if,2489.839,4.53,sbE-emYnHJk
1087,you can but there has to be a monitoring,2492.119,4.23,sbE-emYnHJk
1088,process to achieve that we need the,2494.369,4.321,sbE-emYnHJk
1089,security on our streets security doesn't,2496.349,4.051,sbE-emYnHJk
1090,come on the cheap and if you cut the,2498.69,3.3,sbE-emYnHJk
1091,number of police officers cut the number,2500.4,3.949,sbE-emYnHJk
1092,of PCSOs privatize the Probation Service,2501.99,4.859,sbE-emYnHJk
1093,underfund all the other aspects of the,2504.349,4.811,sbE-emYnHJk
1094,criminal justice system then we all pay,2506.849,4.381,sbE-emYnHJk
1095,a price with our own security mr.,2509.16,3.87,sbE-emYnHJk
1096,Johnson will you deal first of all,2511.23,4.95,sbE-emYnHJk
1097,please check Merritt's father did say,2513.03,6.24,sbE-emYnHJk
1098,that Jack lived and in the end died for,2516.18,5.52,sbE-emYnHJk
1099,a society in which quotes where we do,2519.27,4.89,sbE-emYnHJk
1100,not lock up and throw away the key where,2521.7,4.38,sbE-emYnHJk
1101,we focus on rehabilitation he said and,2524.16,5.82,sbE-emYnHJk
1102,not revenge of course and I have I have,2526.08,8.039,sbE-emYnHJk
1103,huge sympathy for mr. Merrit and the,2529.98,6.9,sbE-emYnHJk
1104,relatives families of both victims and,2534.119,5.011,sbE-emYnHJk
1105,it was an absolutely terrible thing but,2536.88,4.92,sbE-emYnHJk
1106,I still think it's wrong that something,2539.13,5.239,sbE-emYnHJk
1107,like was man Khan who was sentenced to,2541.8,6.569,sbE-emYnHJk
1108,21 years or 16 years plus 5 on own,2544.369,5.711,sbE-emYnHJk
1109,license should have been out,2548.369,4.591,sbE-emYnHJk
1110,automatically on eight years after eight,2550.08,5.46,sbE-emYnHJk
1111,years when the judge when he was first,2552.96,5.19,sbE-emYnHJk
1112,convicted made it clear that he was a,2555.54,5.7,sbE-emYnHJk
1113,very serious jihadi and a risk to public,2558.15,6.15,sbE-emYnHJk
1114,safety and under our government under my,2561.24,5.43,sbE-emYnHJk
1115,government of course we won't want to be,2564.3,5.04,sbE-emYnHJk
1116,compromising people's human rights it of,2566.67,5.34,sbE-emYnHJk
1117,course we won't but we must put public,2569.34,5.76,sbE-emYnHJk
1118,safety first quash that automatic,2572.01,5.37,sbE-emYnHJk
1119,automatic earlier release in such cases,2575.1,4.77,sbE-emYnHJk
1120,is I think completely unreasonable and,2577.38,3.75,sbE-emYnHJk
1121,we will get rid of could you address mr,2579.87,2.85,sbE-emYnHJk
1122,corbyn's point though that you have,2581.13,5.04,sbE-emYnHJk
1123,decimated the Probation Service the,2582.72,5.76,sbE-emYnHJk
1124,Prison Service as well many thousands,2586.17,4.77,sbE-emYnHJk
1125,fewer prison officers and the Probation,2588.48,3.81,sbE-emYnHJk
1126,Service as well as well as police,2590.94,3.63,sbE-emYnHJk
1127,officers during the era of austerity but,2592.29,5.1,sbE-emYnHJk
1128,Nick I mean it's just a small point of,2594.57,5.37,sbE-emYnHJk
1129,fact I mean there was no parole or,2597.39,4.29,sbE-emYnHJk
1130,probation involved in this he was he was,2599.94,3.69,sbE-emYnHJk
1131,released automatically but your point,2601.68,5.19,sbE-emYnHJk
1132,and there was there was nothing that any,2603.63,4.83,sbE-emYnHJk
1133,parole board or probation officer could,2606.87,3.63,sbE-emYnHJk
1134,could do about that that was the nature,2608.46,5.34,sbE-emYnHJk
1135,of the sentence but there is a a valid,2610.5,6.06,sbE-emYnHJk
1136,question about how now we make sure that,2613.8,4.92,sbE-emYnHJk
1137,we have a criminal justice system that,2616.56,5.22,sbE-emYnHJk
1138,protects everybody and delivers justice,2618.72,4.5,sbE-emYnHJk
1139,and we are gonna get a relative,2621.78,2.79,sbE-emYnHJk
1140,agreement you may be a great we are,2623.22,4.05,sbE-emYnHJk
1141,putting a huge amount of cash into our,2624.57,4.17,sbE-emYnHJk
1142,criminal justice system I do believe,2627.27,4.17,sbE-emYnHJk
1143,that it should run smoothly and we're,2628.74,4.41,sbE-emYnHJk
1144,putting another 2.5 billion into our,2631.44,3.66,sbE-emYnHJk
1145,into our prisons here we go you can only,2633.15,3.9,sbE-emYnHJk
1146,have if you have a strong economy thank,2635.1,3.93,sbE-emYnHJk
1147,you how seriously overcrowded prisons,2637.05,4.11,sbE-emYnHJk
1148,we've lost a lot of prison officers and,2639.03,4.17,sbE-emYnHJk
1149,when a prison is overcrowded as a,2641.16,3.72,sbE-emYnHJk
1150,shortage of officers the first thing,2643.2,3.36,sbE-emYnHJk
1151,that goes is education the next thing,2644.88,3.27,sbE-emYnHJk
1152,that goes is rehabilitation the next,2646.56,3.87,sbE-emYnHJk
1153,thing that goes is medical support and,2648.15,4.5,sbE-emYnHJk
1154,so on so you end up with a breeding,2650.43,4.83,sbE-emYnHJk
1155,ground for all the horrors of the future,2652.65,5.67,sbE-emYnHJk
1156,if we go down that road we all pay a,2655.26,5.22,sbE-emYnHJk
1157,price so I'm simply saying this let's,2658.32,5.85,sbE-emYnHJk
1158,invest in our prison system invest in,2660.48,6.36,sbE-emYnHJk
1159,rehabilitation invest crucially in a,2664.17,4.32,sbE-emYnHJk
1160,probation service that works,2666.84,3.78,sbE-emYnHJk
1161,it was privatized by this government ago,2668.49,3.27,sbE-emYnHJk
1162,we're saying it should have been,2670.62,2.79,sbE-emYnHJk
1163,completely in public owners just want to,2671.76,2.79,sbE-emYnHJk
1164,make sure you're answering a point he,2673.41,3.06,sbE-emYnHJk
1165,made mr. Johnson said to in this,2674.55,3.93,sbE-emYnHJk
1166,particular case it was not about,2676.47,3.51,sbE-emYnHJk
1167,resource it was not about the parole,2678.48,3.57,sbE-emYnHJk
1168,board of probation he says it was about,2679.98,4.83,sbE-emYnHJk
1169,sentences and you're opposed to the,2682.05,5.07,sbE-emYnHJk
1170,change he wants to make what I've said,2684.81,4.08,sbE-emYnHJk
1171,is there should be a review,2687.12,4.26,sbE-emYnHJk
1172,of the individual prisoner before,2688.89,5.16,sbE-emYnHJk
1173,release his countenance that I think is,2691.38,6.39,sbE-emYnHJk
1174,absolutely clear and that's why I asked,2694.05,6.27,sbE-emYnHJk
1175,for a role for both the parole board as,2697.77,4.77,sbE-emYnHJk
1176,well as the Probation Service in this,2700.32,4.17,sbE-emYnHJk
1177,because listen what happened was,2702.54,5.7,sbE-emYnHJk
1178,unbelievably appalling and therefore we,2704.49,5.67,sbE-emYnHJk
1179,have to keep people safe and secure but,2708.24,4.17,sbE-emYnHJk
1180,you don't do that by under investing in,2710.16,5.61,sbE-emYnHJk
1181,rehabilitation program well great,2712.41,5.64,sbE-emYnHJk
1182,inspector mr. Corben his Freddy's crew,2715.77,4.74,sbE-emYnHJk
1183,has consistently opposed longer,2718.05,5.88,sbE-emYnHJk
1184,sentences and when you look at mi5 the,2720.51,5.55,sbE-emYnHJk
1185,the body that keeps us safe particularly,2723.93,4.11,sbE-emYnHJk
1186,from from terror attacks he's proposing,2726.06,4.77,sbE-emYnHJk
1187,to put in a Home Secretary in the form,2728.04,5.01,sbE-emYnHJk
1188,of Diane Albert who is called for mi5 to,2730.83,7.29,sbE-emYnHJk
1189,be disbanded mr. Corbin great respect to,2733.05,9,sbE-emYnHJk
1190,him I do not when you look at the huge,2738.12,6.51,sbE-emYnHJk
1191,issues of safety on the on public street,2742.05,2.97,sbE-emYnHJk
1192,sir,2744.63,2.76,sbE-emYnHJk
1193,knife crime you have a Labor Party that,2745.02,5.31,sbE-emYnHJk
1194,is adamantly sceptical opposed to stop,2747.39,3.99,sbE-emYnHJk
1195,and search which I believe is an,2750.33,3.42,sbE-emYnHJk
1196,integral part of fighting crime on our,2751.38,3.96,sbE-emYnHJk
1197,streets and we're not only going to put,2753.75,3.18,sbE-emYnHJk
1198,"20,000 more officers on the streets of",2755.34,3.24,sbE-emYnHJk
1199,London we're gonna fight the streets of,2756.93,3.09,sbE-emYnHJk
1200,this country gonna fight crime in the,2758.58,3.03,sbE-emYnHJk
1201,way that I think in in London we're,2760.02,3.99,sbE-emYnHJk
1202,gonna back the police up let's get us in,2761.61,4.83,sbE-emYnHJk
1203,the government that cut the police force,2764.01,4.95,sbE-emYnHJk
1204,by such massive numbers privatized our,2766.44,5.01,sbE-emYnHJk
1205,probation service and got rid of all of,2768.96,5.01,sbE-emYnHJk
1206,our PCSOs in many parts of the country,2771.45,4.14,sbE-emYnHJk
1207,forgive me miss already you've made the,2773.97,3.48,sbE-emYnHJk
1208,point about cuts he's going to you is,2775.59,3.81,sbE-emYnHJk
1209,that your Home Secretary died neighbor,2777.45,5.79,sbE-emYnHJk
1210,wants to he claims you tell us wanted in,2779.4,6.09,sbE-emYnHJk
1211,the past at least a disband mi5 ever,2783.24,7.38,sbE-emYnHJk
1212,you've nosed so ever to disband mi5 or,2785.49,7.41,sbE-emYnHJk
1213,any other part of the security services,2790.62,4.89,sbE-emYnHJk
1214,there are plans to invest properly in,2792.9,4.98,sbE-emYnHJk
1215,our police and security services and,2795.51,4.59,sbE-emYnHJk
1216,when you live and represent an area like,2797.88,4.86,sbE-emYnHJk
1217,mine where somebody was murdered on the,2800.1,5.55,sbE-emYnHJk
1218,streets by a far-right terrorist attack,2802.74,5.49,sbE-emYnHJk
1219,on an individual you realize how,2805.65,4.23,sbE-emYnHJk
1220,horrific that is for the community and,2808.23,4.29,sbE-emYnHJk
1221,how dangerous that is for all of us yes,2809.88,5.4,sbE-emYnHJk
1222,we do need to invest in all of our,2812.52,4.92,sbE-emYnHJk
1223,services and that will help to make us,2815.28,3.96,sbE-emYnHJk
1224,all a lot safer gentlemen thank you very,2817.44,3.92,sbE-emYnHJk
1225,much indeed,2819.24,6.09,sbE-emYnHJk
1226,let us move on now to Toby Mayhew who,2821.36,6.34,sbE-emYnHJk
1227,has a question for us Toby may you,2825.33,5.4,sbE-emYnHJk
1228,please from accusations of Islamophobia,2827.7,5.25,sbE-emYnHJk
1229,and anti-semitism in major parties to,2830.73,4.5,sbE-emYnHJk
1230,threats made against female MPs what,2832.95,3.81,sbE-emYnHJk
1231,would you do to get the hate out of,2835.23,3.93,sbE-emYnHJk
1232,politics what would you do to get they,2836.76,4.08,sbE-emYnHJk
1233,hate out of politics,2839.16,4.05,sbE-emYnHJk
1234,Toby Mayhew hasn't he mentions,2840.84,5.04,sbE-emYnHJk
1235,Islamophobia anti-semitism and the,2843.21,6.3,sbE-emYnHJk
1236,threat against female MPs Boris Johnson,2845.88,4.95,sbE-emYnHJk
1237,I'm going to ask both you leaders to,2849.51,3.48,sbE-emYnHJk
1238,address problems in your own parties to,2850.83,4.41,sbE-emYnHJk
1239,begin with of course you may make one to,2852.99,5.54,sbE-emYnHJk
1240,make points about other party said well,2855.24,5.79,sbE-emYnHJk
1241,I took I think you're making a very,2858.53,4.12,sbE-emYnHJk
1242,important point and everybody feels it,2861.03,3.66,sbE-emYnHJk
1243,at the moment this is a very rough time,2862.65,5.13,sbE-emYnHJk
1244,in in politics there's a lot of feeling,2864.69,6.29,sbE-emYnHJk
1245,at the moment and I think on prejudice,2867.78,5.94,sbE-emYnHJk
1246,Islamophobia anti-semitism what were,2870.98,4.03,sbE-emYnHJk
1247,doing in our party is having an,2873.72,4.11,sbE-emYnHJk
1248,independent inquiry into into anybody,2875.01,5.1,sbE-emYnHJk
1249,who's guilty of any such offence and and,2877.83,4.59,sbE-emYnHJk
